rank,股票名称,总市值,日期
46,sz123056,25.49,2024-01-16
47,sh113595,25.51,2024-01-16
48,sz127078,25.69,2024-01-16
49,sz123146,25.89,2024-01-16
50,sz123162,25.91,2024-01-16
1,sh113576,10.83,2024-01-17
2,sh118016,13.88,2024-01-17
3,sz123052,16.05,2024-01-17
4,sz123155,17.63,2024-01-17
5,sz123198,18.22,2024-01-17
6,sz123160,18.46,2024-01-17
7,sz128085,19.04,2024-01-17
8,sz123207,19.25,2024-01-17
9,sh118029,19.47,2024-01-17
10,sz128118,19.82,2024-01-17
11,sz123163,19.97,2024-01-17
12,sh113546,20.26,2024-01-17
13,sz123209,20.31,2024-01-17
14,sz128120,20.38,2024-01-17
15,sz123200,20.51,2024-01-17
16,sh113601,20.88,2024-01-17
17,sh113649,21.41,2024-01-17
18,sz123044,21.64,2024-01-17
19,sh118039,21.72,2024-01-17
20,sh118010,22.14,2024-01-17
21,sz123132,22.46,2024-01-17
22,sz123153,22.47,2024-01-17
23,sz128082,22.48,2024-01-17
24,sz123218,22.55,2024-01-17
25,sz127080,22.56,2024-01-17
26,sh113589,22.58,2024-01-17
27,sz127094,22.64,2024-01-17
28,sz123166,22.8,2024-01-17
29,sz128072,23.01,2024-01-17
30,sz123202,23.14,2024-01-17
31,sz123126,23.21,2024-01-17
32,sz123196,23.4,2024-01-17
33,sz123173,23.55,2024-01-17
34,sh113574,23.6,2024-01-17
35,sh113566,23.76,2024-01-17
36,sz123093,23.86,2024-01-17
37,sh113561,24.18,2024-01-17
38,sz123013,24.27,2024-01-17
39,sz123201,24.33,2024-01-17
40,sh113595,24.36,2024-01-17
41,sz128127,24.39,2024-01-17
42,sz123156,24.52,2024-01-17
43,sz128062,24.67,2024-01-17
44,sz123056,24.79,2024-01-17
45,sh111005,24.8,2024-01-17
46,sz123135,24.87,2024-01-17
47,sz123162,25.06,2024-01-17
48,sz123159,25.12,2024-01-17
49,sz123177,25.16,2024-01-17
50,sz127078,25.23,2024-01-17
1,sh113576,10.61,2024-01-18
2,sh118016,13.41,2024-01-18
3,sz123052,15.94,2024-01-18
4,sz123155,17.04,2024-01-18
5,sz123198,17.84,2024-01-18
6,sz128085,18.11,2024-01-18
7,sz123160,18.14,2024-01-18
8,sz123207,18.89,2024-01-18
9,sz123163,18.95,2024-01-18
10,sh118029,19.37,2024-01-18
11,sz128118,19.43,2024-01-18
12,sz128120,19.88,2024-01-18
13,sz123209,20.03,2024-01-18
14,sh113546,20.06,2024-01-18
15,sz123200,20.3,2024-01-18
16,sh113601,20.61,2024-01-18
17,sz123044,21.17,2024-01-18
18,sh118039,21.42,2024-01-18
19,sz123132,21.66,2024-01-18
20,sh118010,21.77,2024-01-18
21,sz123218,21.79,2024-01-18
22,sz127080,21.96,2024-01-18
23,sz127094,22.16,2024-01-18
24,sz123166,22.17,2024-01-18
25,sz123153,22.19,2024-01-18
26,sz128072,22.21,2024-01-18
27,sh113589,22.29,2024-01-18
28,sz128082,22.3,2024-01-18
29,sz123202,22.8,2024-01-18
30,sz123173,22.83,2024-01-18
31,sz123126,23.06,2024-01-18
32,sh113649,23.18,2024-01-18
33,sz123196,23.23,2024-01-18
34,sz123093,23.36,2024-01-18
35,sz128127,23.71,2024-01-18
36,sh113561,23.78,2024-01-18
37,sz123156,23.96,2024-01-18
38,sz123013,24.01,2024-01-18
39,sz123201,24.17,2024-01-18
40,sh111005,24.2,2024-01-18
41,sz123135,24.3,2024-01-18
42,sz128062,24.31,2024-01-18
43,sz123056,24.39,2024-01-18
44,sz123080,24.65,2024-01-18
45,sh113628,24.71,2024-01-18
46,sz127078,24.71,2024-01-18
47,sz123162,24.85,2024-01-18
48,sz123159,24.94,2024-01-18
49,sz123171,24.97,2024-01-18
50,sz123065,24.98,2024-01-18
1,sh113576,10.45,2024-01-19
2,sh118016,13.11,2024-01-19
3,sz123052,15.6,2024-01-19
4,sz123155,16.61,2024-01-19
5,sz123198,17.38,2024-01-19
6,sz123160,17.55,2024-01-19
7,sz123207,18.65,2024-01-19
8,sz123163,18.86,2024-01-19
9,sz128118,19.01,2024-01-19
10,sh118029,19.23,2024-01-19
11,sz128120,19.53,2024-01-19
12,sh113546,19.58,2024-01-19
13,sz123209,19.6,2024-01-19
14,sz123200,19.83,2024-01-19
15,sh113601,20.35,2024-01-19
16,sz123044,20.44,2024-01-19
17,sh118039,20.88,2024-01-19
18,sh118010,21.07,2024-01-19
19,sz123218,21.25,2024-01-19
20,sz123132,21.27,2024-01-19
21,sz123153,21.56,2024-01-19
22,sz128072,21.57,2024-01-19
23,sz127094,21.67,2024-01-19
24,sh113649,21.72,2024-01-19
25,sz127080,21.84,2024-01-19
26,sz123166,21.88,2024-01-19
27,sz128082,21.89,2024-01-19
28,sz123173,22.4,2024-01-19
29,sz123202,22.4,2024-01-19
30,sz123126,22.59,2024-01-19
31,sz123196,22.86,2024-01-19
32,sz123080,23.08,2024-01-19
33,sz128127,23.22,2024-01-19
34,sh113589,23.25,2024-01-19
35,sz123093,23.33,2024-01-19
36,sh113561,23.42,2024-01-19
37,sz123156,23.61,2024-01-19
38,sz123013,23.72,2024-01-19
39,sz123201,23.75,2024-01-19
40,sz123162,23.92,2024-01-19
41,sz128062,23.94,2024-01-19
42,sz123135,23.99,2024-01-19
43,sh111005,24.13,2024-01-19
44,sz123177,24.33,2024-01-19
45,sz123056,24.34,2024-01-19
46,sz123171,24.35,2024-01-19
47,sh113628,24.49,2024-01-19
48,sz123159,24.55,2024-01-19
49,sz123065,24.61,2024-01-19
50,sz127047,24.68,2024-01-19
1,sh113576,10.13,2024-01-22
2,sh118016,12.22,2024-01-22
3,sz123052,14.63,2024-01-22
4,sz123155,15.39,2024-01-22
5,sz123160,16.21,2024-01-22
6,sz123198,16.36,2024-01-22
7,sz123207,17.36,2024-01-22
8,sz123163,17.73,2024-01-22
9,sz128118,17.95,2024-01-22
10,sh113546,17.96,2024-01-22
11,sz123209,18.15,2024-01-22
12,sz128120,18.26,2024-01-22
13,sh118029,18.3,2024-01-22
14,sz123200,18.58,2024-01-22
15,sz123044,18.63,2024-01-22
16,sh113601,18.98,2024-01-22
17,sh118039,19.34,2024-01-22
18,sz127094,19.51,2024-01-22
19,sz128072,19.78,2024-01-22
20,sz123153,19.79,2024-01-22
21,sh118010,19.82,2024-01-22
22,sz123132,19.94,2024-01-22
23,sz127080,20.08,2024-01-22
24,sz123218,20.11,2024-01-22
25,sz123166,20.39,2024-01-22
26,sz128082,20.52,2024-01-22
27,sz123126,20.86,2024-01-22
28,sz123173,20.87,2024-01-22
29,sz123202,20.96,2024-01-22
30,sz123196,21.38,2024-01-22
31,sz123080,21.56,2024-01-22
32,sz128127,21.75,2024-01-22
33,sz123093,21.76,2024-01-22
34,sz123156,21.99,2024-01-22
35,sh113561,22.1,2024-01-22
36,sh111005,22.22,2024-01-22
37,sz123201,22.23,2024-01-22
38,sh113589,22.29,2024-01-22
39,sz123135,22.36,2024-01-22
40,sz123013,22.5,2024-01-22
41,sz123056,22.54,2024-01-22
42,sz128062,22.54,2024-01-22
43,sz123177,22.62,2024-01-22
44,sz127047,22.68,2024-01-22
45,sz123205,22.8,2024-01-22
46,sz123171,22.85,2024-01-22
47,sz127078,22.85,2024-01-22
48,sz123159,22.87,2024-01-22
49,sh113574,23.06,2024-01-22
50,sz123065,23.07,2024-01-22
1,sh113576,10.29,2024-01-23
2,sh118016,11.91,2024-01-23
3,sz123052,14.19,2024-01-23
4,sz123155,15.0,2024-01-23
5,sz123160,15.71,2024-01-23
6,sz123198,16.08,2024-01-23
7,sh113546,17.31,2024-01-23
8,sz128118,17.31,2024-01-23
9,sz123207,17.38,2024-01-23
10,sz123163,17.42,2024-01-23
11,sh118029,17.64,2024-01-23
12,sz128120,17.77,2024-01-23
13,sz123209,17.92,2024-01-23
14,sz123200,18.47,2024-01-23
15,sh113601,18.69,2024-01-23
16,sh118039,18.75,2024-01-23
17,sz123044,18.96,2024-01-23
18,sh118010,19.01,2024-01-23
19,sz123153,19.02,2024-01-23
20,sz127094,19.4,2024-01-23
21,sz128072,19.45,2024-01-23
22,sz123218,19.61,2024-01-23
23,sz127080,19.66,2024-01-23
24,sz123132,19.92,2024-01-23
25,sz128082,19.97,2024-01-23
26,sz123080,19.98,2024-01-23
27,sz123126,20.03,2024-01-23
28,sz123166,20.05,2024-01-23
29,sz123173,20.05,2024-01-23
30,sh113574,20.76,2024-01-23
31,sz123202,20.94,2024-01-23
32,sz128127,21.08,2024-01-23
33,sz123196,21.23,2024-01-23
34,sz123093,21.46,2024-01-23
35,sz127047,21.56,2024-01-23
36,sh111005,21.67,2024-01-23
37,sz123156,21.7,2024-01-23
38,sh113561,21.77,2024-01-23
39,sz123013,21.79,2024-01-23
40,sz123159,21.79,2024-01-23
41,sz123162,21.8,2024-01-23
42,sz123135,21.84,2024-01-23
43,sh113589,21.99,2024-01-23
44,sz123201,22.02,2024-01-23
45,sz123205,22.05,2024-01-23
46,sh113680,22.25,2024-01-23
47,sz128062,22.3,2024-01-23
48,sz123171,22.32,2024-01-23
49,sz127078,22.33,2024-01-23
50,sz123056,22.35,2024-01-23
1,sh113576,10.34,2024-01-24
2,sh118016,12.1,2024-01-24
3,sz123052,14.59,2024-01-24
4,sz123155,15.14,2024-01-24
5,sz123160,15.89,2024-01-24
6,sz123198,16.6,2024-01-24
7,sh118029,17.38,2024-01-24
8,sz123163,17.79,2024-01-24
9,sh113546,17.8,2024-01-24
10,sz123207,17.8,2024-01-24
11,sz128118,17.92,2024-01-24
12,sz128120,18.1,2024-01-24
13,sz123209,18.15,2024-01-24
14,sz123200,18.67,2024-01-24
15,sh118039,18.75,2024-01-24
16,sh118010,18.88,2024-01-24
17,sh113601,19.2,2024-01-24
18,sz123044,19.39,2024-01-24
19,sz123153,19.62,2024-01-24
20,sz127094,19.66,2024-01-24
21,sz128072,19.72,2024-01-24
22,sz127080,19.77,2024-01-24
23,sz123218,19.79,2024-01-24
24,sz123132,20.07,2024-01-24
25,sz123166,20.12,2024-01-24
26,sz123173,20.2,2024-01-24
27,sz128082,20.27,2024-01-24
28,sh113574,20.35,2024-01-24
29,sz123126,20.43,2024-01-24
30,sz123202,20.59,2024-01-24
31,sz123159,21.29,2024-01-24
32,sz123080,21.42,2024-01-24
33,sz123196,21.51,2024-01-24
34,sz123013,21.9,2024-01-24
35,sz123205,21.9,2024-01-24
36,sz123156,21.92,2024-01-24
37,sz123135,21.93,2024-01-24
38,sz123093,21.94,2024-01-24
39,sh113561,21.97,2024-01-24
40,sz128127,22.06,2024-01-24
41,sh111005,22.12,2024-01-24
42,sz123201,22.21,2024-01-24
43,sz127047,22.21,2024-01-24
44,sz123162,22.29,2024-01-24
45,sz123171,22.29,2024-01-24
46,sz127078,22.55,2024-01-24
47,sh113680,22.58,2024-01-24
48,sz128062,22.66,2024-01-24
49,sz127096,22.68,2024-01-24
50,sh113640,22.7,2024-01-24
1,sh113576,10.45,2024-01-25
2,sh118016,12.96,2024-01-25
3,sz123052,15.35,2024-01-25
4,sz123155,15.96,2024-01-25
5,sz123160,16.96,2024-01-25
6,sz123198,17.87,2024-01-25
7,sh113546,18.37,2024-01-25
8,sz123163,18.39,2024-01-25
9,sz123209,18.57,2024-01-25
10,sh118029,18.62,2024-01-25
11,sz128120,18.72,2024-01-25
12,sz123207,18.8,2024-01-25
13,sz128118,19.06,2024-01-25
14,sz123200,19.43,2024-01-25
15,sh118039,19.52,2024-01-25
16,sz123044,19.68,2024-01-25
17,sh118010,20.02,2024-01-25
18,sh113601,20.13,2024-01-25
19,sz123132,20.47,2024-01-25
20,sz128072,20.52,2024-01-25
21,sz127094,20.58,2024-01-25
22,sz123218,20.77,2024-01-25
23,sz127080,20.82,2024-01-25
24,sz123153,20.9,2024-01-25
25,sz128082,20.97,2024-01-25
26,sh113574,21.23,2024-01-25
27,sz123166,21.27,2024-01-25
28,sz123202,21.28,2024-01-25
29,sz123173,21.32,2024-01-25
30,sz123126,21.34,2024-01-25
31,sz123080,21.66,2024-01-25
32,sz123159,22.13,2024-01-25
33,sz123196,22.36,2024-01-25
34,sz123013,22.74,2024-01-25
35,sh113561,22.84,2024-01-25
36,sh111005,22.9,2024-01-25
37,sz123205,22.96,2024-01-25
38,sz123135,22.98,2024-01-25
39,sz127047,22.98,2024-01-25
40,sz123156,23.03,2024-01-25
41,sz123093,23.05,2024-01-25
42,sz123171,23.26,2024-01-25
43,sz128127,23.29,2024-01-25
44,sh113680,23.33,2024-01-25
45,sz123201,23.33,2024-01-25
46,sz127078,23.5,2024-01-25
47,sz123162,23.51,2024-01-25
48,sz128062,23.51,2024-01-25
49,sh113589,23.59,2024-01-25
50,sz123189,23.73,2024-01-25
1,sh113576,10.4,2024-01-26
2,sh118016,13.02,2024-01-26
3,sz123052,15.37,2024-01-26
4,sz123155,16.12,2024-01-26
5,sz123160,17.01,2024-01-26
6,sz123198,18.12,2024-01-26
7,sh118029,18.46,2024-01-26
8,sz128118,18.68,2024-01-26
9,sz123163,18.71,2024-01-26
10,sh113546,18.78,2024-01-26
11,sz128120,18.85,2024-01-26
12,sz123207,18.97,2024-01-26
13,sz123209,19.07,2024-01-26
14,sz123044,19.36,2024-01-26
15,sz123200,19.36,2024-01-26
16,sh118010,19.65,2024-01-26
17,sh118039,19.76,2024-01-26
18,sh113601,20.29,2024-01-26
19,sz123132,20.47,2024-01-26
20,sz127080,20.79,2024-01-26
21,sz123153,20.83,2024-01-26
22,sz123218,20.85,2024-01-26
23,sz128072,20.86,2024-01-26
24,sz128082,20.88,2024-01-26
25,sz127094,20.96,2024-01-26
26,sh113574,20.99,2024-01-26
27,sz123166,21.26,2024-01-26
28,sz123173,21.32,2024-01-26
29,sz123126,21.44,2024-01-26
30,sz123202,21.51,2024-01-26
31,sz123080,21.84,2024-01-26
32,sz123196,22.14,2024-01-26
33,sz123159,22.3,2024-01-26
34,sz123013,22.61,2024-01-26
35,sz123205,22.72,2024-01-26
36,sz123135,22.95,2024-01-26
37,sz123156,23.03,2024-01-26
38,sz123171,23.08,2024-01-26
39,sh111005,23.14,2024-01-26
40,sz123201,23.14,2024-01-26
41,sh113561,23.15,2024-01-26
42,sz123162,23.47,2024-01-26
43,sh113589,23.67,2024-01-26
44,sz123093,23.69,2024-01-26
45,sz127078,23.7,2024-01-26
46,sz128062,23.7,2024-01-26
47,sh113680,23.83,2024-01-26
48,sz123141,23.91,2024-01-26
49,sz123100,23.92,2024-01-26
50,sz123056,23.94,2024-01-26
1,sh113576,9.86,2024-01-29
2,sh118016,12.43,2024-01-29
3,sz123052,14.55,2024-01-29
4,sz123155,15.53,2024-01-29
5,sz123160,16.41,2024-01-29
6,sz123163,17.36,2024-01-29
7,sz123198,17.46,2024-01-29
8,sz128118,17.73,2024-01-29
9,sh118029,17.75,2024-01-29
10,sz123207,18.06,2024-01-29
11,sh113546,18.07,2024-01-29
12,sz123209,18.11,2024-01-29
13,sz123044,18.23,2024-01-29
14,sz128120,18.3,2024-01-29
15,sz123200,18.63,2024-01-29
16,sh118039,18.78,2024-01-29
17,sh118010,19.08,2024-01-29
18,sh113601,19.45,2024-01-29
19,sh113574,19.58,2024-01-29
20,sz123153,19.62,2024-01-29
21,sz127080,19.88,2024-01-29
22,sz128072,19.94,2024-01-29
23,sz127094,19.95,2024-01-29
24,sz123132,19.96,2024-01-29
25,sz128082,20.02,2024-01-29
26,sz123218,20.16,2024-01-29
27,sz123166,20.17,2024-01-29
28,sz123173,20.28,2024-01-29
29,sz123202,20.38,2024-01-29
30,sz123126,20.66,2024-01-29
31,sz123080,20.96,2024-01-29
32,sz123196,21.1,2024-01-29
33,sz123159,21.31,2024-01-29
34,sz123135,21.73,2024-01-29
35,sz123205,21.76,2024-01-29
36,sz123013,21.79,2024-01-29
37,sz123093,21.84,2024-01-29
38,sh113561,21.86,2024-01-29
39,sz123171,22.09,2024-01-29
40,sz123156,22.17,2024-01-29
41,sh111005,22.52,2024-01-29
42,sh113589,22.54,2024-01-29
43,sz127047,22.64,2024-01-29
44,sh113680,22.66,2024-01-29
45,sz128127,22.67,2024-01-29
46,sz123141,22.77,2024-01-29
47,sz123201,22.78,2024-01-29
48,sz123100,22.82,2024-01-29
49,sz123162,22.82,2024-01-29
50,sz127078,22.85,2024-01-29
1,sh113576,9.37,2024-01-30
2,sh118016,11.93,2024-01-30
3,sz123052,14.06,2024-01-30
4,sz123155,14.82,2024-01-30
5,sz123160,15.45,2024-01-30
6,sz123198,16.47,2024-01-30
7,sz123163,16.9,2024-01-30
8,sz128118,16.97,2024-01-30
9,sh118029,17.0,2024-01-30
10,sz123044,17.08,2024-01-30
11,sh113546,17.23,2024-01-30
12,sz123207,17.31,2024-01-30
13,sz128120,17.45,2024-01-30
14,sz123209,17.5,2024-01-30
15,sz123200,17.78,2024-01-30
16,sz123153,18.24,2024-01-30
17,sh118039,18.33,2024-01-30
18,sh118010,18.39,2024-01-30
19,sh113574,18.6,2024-01-30
20,sh113601,18.66,2024-01-30
21,sz128082,18.73,2024-01-30
22,sz127094,19.13,2024-01-30
23,sz123132,19.26,2024-01-30
24,sz127080,19.26,2024-01-30
25,sz123218,19.28,2024-01-30
26,sz123166,19.29,2024-01-30
27,sz128072,19.31,2024-01-30
28,sz123173,19.36,2024-01-30
29,sz123202,19.5,2024-01-30
30,sz123126,19.78,2024-01-30
31,sz123080,20.14,2024-01-30
32,sz123196,20.36,2024-01-30
33,sz123159,20.77,2024-01-30
34,sz123135,20.8,2024-01-30
35,sz123013,20.81,2024-01-30
36,sz123171,20.95,2024-01-30
37,sz123093,21.02,2024-01-30
38,sz123205,21.04,2024-01-30
39,sz123156,21.23,2024-01-30
40,sh113561,21.36,2024-01-30
41,sz127096,21.49,2024-01-30
42,sh111005,21.52,2024-01-30
43,sh113649,21.6,2024-01-30
44,sz128127,21.63,2024-01-30
45,sz127047,21.64,2024-01-30
46,sz127078,21.67,2024-01-30
47,sz123100,21.77,2024-01-30
48,sh113680,21.81,2024-01-30
49,sz123201,21.86,2024-01-30
50,sz123141,21.9,2024-01-30
1,sh113576,8.89,2024-01-31
2,sh118016,10.9,2024-01-31
3,sz123052,13.15,2024-01-31
4,sz123044,13.68,2024-01-31
5,sz123155,13.8,2024-01-31
6,sz123160,14.67,2024-01-31
7,sz123198,15.46,2024-01-31
8,sz128118,15.59,2024-01-31
9,sh118029,15.66,2024-01-31
10,sh113546,15.9,2024-01-31
11,sz123163,15.9,2024-01-31
12,sz123207,16.23,2024-01-31
13,sz128120,16.27,2024-01-31
14,sz123209,16.4,2024-01-31
15,sz123200,16.51,2024-01-31
16,sz123153,16.95,2024-01-31
17,sh118039,17.05,2024-01-31
18,sh118010,17.08,2024-01-31
19,sz128082,17.28,2024-01-31
20,sh113601,17.35,2024-01-31
21,sh113574,17.54,2024-01-31
22,sz128072,17.54,2024-01-31
23,sz127094,17.74,2024-01-31
24,sz123173,17.83,2024-01-31
25,sz127080,17.83,2024-01-31
26,sz123166,17.95,2024-01-31
27,sz123126,18.28,2024-01-31
28,sz123218,18.29,2024-01-31
29,sz123132,18.3,2024-01-31
30,sz123202,18.3,2024-01-31
31,sz123080,18.72,2024-01-31
32,sz123196,19.05,2024-01-31
33,sz123159,19.08,2024-01-31
34,sz123135,19.3,2024-01-31
35,sz123013,19.32,2024-01-31
36,sz123205,19.39,2024-01-31
37,sh113649,19.44,2024-01-31
38,sz123171,19.47,2024-01-31
39,sh111005,19.62,2024-01-31
40,sz127047,19.67,2024-01-31
41,sh113561,19.87,2024-01-31
42,sz123093,19.93,2024-01-31
43,sz123156,19.96,2024-01-31
44,sz123065,20.05,2024-01-31
45,sz123100,20.24,2024-01-31
46,sz127096,20.28,2024-01-31
47,sh113680,20.41,2024-01-31
48,sz123162,20.49,2024-01-31
49,sz123201,20.49,2024-01-31
50,sz128127,20.53,2024-01-31
1,sh113576,8.78,2024-02-01
2,sh118016,10.57,2024-02-01
3,sz123044,11.76,2024-02-01
4,sz123052,12.75,2024-02-01
5,sz123155,13.37,2024-02-01
6,sz123160,14.31,2024-02-01
7,sz123198,14.79,2024-02-01
8,sz128118,15.07,2024-02-01
9,sh118029,15.24,2024-02-01
10,sz123163,15.67,2024-02-01
11,sh113546,15.71,2024-02-01
12,sz123207,15.79,2024-02-01
13,sz128120,15.94,2024-02-01
14,sz123209,16.15,2024-02-01
15,sz123153,16.28,2024-02-01
16,sz123200,16.33,2024-02-01
17,sh118039,16.55,2024-02-01
18,sh113601,16.67,2024-02-01
19,sh113574,16.89,2024-02-01
20,sz128072,16.91,2024-02-01
21,sz128082,16.96,2024-02-01
22,sz123166,16.98,2024-02-01
23,sh118010,17.05,2024-02-01
24,sz123173,17.39,2024-02-01
25,sz127094,17.43,2024-02-01
26,sz123218,17.5,2024-02-01
27,sz127080,17.51,2024-02-01
28,sz123202,17.92,2024-02-01
29,sh113649,17.95,2024-02-01
30,sz123132,17.97,2024-02-01
31,sz123126,17.98,2024-02-01
32,sz123080,18.05,2024-02-01
33,sz128127,18.51,2024-02-01
34,sz123159,18.59,2024-02-01
35,sz123205,18.59,2024-02-01
36,sz123196,18.67,2024-02-01
37,sz123135,19.02,2024-02-01
38,sz127047,19.09,2024-02-01
39,sz123013,19.12,2024-02-01
40,sh111005,19.23,2024-02-01
41,sz123171,19.33,2024-02-01
42,sz123093,19.47,2024-02-01
43,sh113561,19.51,2024-02-01
44,sz123162,19.52,2024-02-01
45,sz123065,19.58,2024-02-01
46,sz123177,19.66,2024-02-01
47,sz127096,19.79,2024-02-01
48,sz123100,19.81,2024-02-01
49,sh113680,19.91,2024-02-01
50,sh113600,19.95,2024-02-01
1,sh113576,8.35,2024-02-02
2,sh118016,9.93,2024-02-02
3,sz123044,10.96,2024-02-02
4,sz123052,11.98,2024-02-02
5,sz123155,12.33,2024-02-02
6,sz123198,13.5,2024-02-02
7,sz123160,14.24,2024-02-02
8,sh113546,14.3,2024-02-02
9,sz128118,14.3,2024-02-02
10,sh118029,14.51,2024-02-02
11,sz123207,14.83,2024-02-02
12,sz123209,15.0,2024-02-02
13,sz128120,15.01,2024-02-02
14,sz123153,15.15,2024-02-02
15,sz123200,15.34,2024-02-02
16,sz123163,15.36,2024-02-02
17,sh118010,15.65,2024-02-02
18,sz128072,15.66,2024-02-02
19,sh118039,15.71,2024-02-02
20,sh113601,15.94,2024-02-02
21,sz123166,15.97,2024-02-02
22,sz128082,15.97,2024-02-02
23,sh113574,16.14,2024-02-02
24,sz123173,16.2,2024-02-02
25,sz127080,16.2,2024-02-02
26,sz127094,16.31,2024-02-02
27,sz123218,16.32,2024-02-02
28,sz123202,16.66,2024-02-02
29,sz123080,16.77,2024-02-02
30,sz123132,16.8,2024-02-02
31,sz123126,16.9,2024-02-02
32,sh113649,17.14,2024-02-02
33,sz123159,17.45,2024-02-02
34,sz123135,17.48,2024-02-02
35,sz123205,17.57,2024-02-02
36,sz123196,17.62,2024-02-02
37,sz127047,17.63,2024-02-02
38,sz123013,17.88,2024-02-02
39,sz128127,17.95,2024-02-02
40,sh113561,18.08,2024-02-02
41,sh111005,18.09,2024-02-02
42,sz123065,18.12,2024-02-02
43,sz123100,18.18,2024-02-02
44,sz123171,18.2,2024-02-02
45,sz123093,18.28,2024-02-02
46,sz123177,18.42,2024-02-02
47,sz127096,18.42,2024-02-02
48,sh113600,18.45,2024-02-02
49,sz123162,18.46,2024-02-02
50,sz128066,18.47,2024-02-02
1,sh113576,7.92,2024-02-05
2,sh118016,8.09,2024-02-05
3,sz123044,9.59,2024-02-05
4,sz123155,9.86,2024-02-05
5,sz123052,10.06,2024-02-05
6,sz123198,10.8,2024-02-05
7,sz123160,11.43,2024-02-05
8,sz123153,12.25,2024-02-05
9,sz123207,12.33,2024-02-05
10,sz123163,12.61,2024-02-05
11,sh118029,12.62,2024-02-05
12,sz123200,12.82,2024-02-05
13,sz128118,12.86,2024-02-05
14,sh113546,12.87,2024-02-05
15,sz123209,13.02,2024-02-05
16,sz123166,13.18,2024-02-05
17,sz123173,13.21,2024-02-05
18,sh118010,13.36,2024-02-05
19,sz128120,13.51,2024-02-05
20,sz123218,13.67,2024-02-05
21,sh118039,13.74,2024-02-05
22,sz123202,13.95,2024-02-05
23,sz128072,14.09,2024-02-05
24,sz123080,14.15,2024-02-05
25,sz123126,14.3,2024-02-05
26,sh113601,14.35,2024-02-05
27,sz128082,14.38,2024-02-05
28,sz123159,14.4,2024-02-05
29,sz123132,14.45,2024-02-05
30,sh113574,14.52,2024-02-05
31,sz123135,14.57,2024-02-05
32,sz127080,14.58,2024-02-05
33,sz127094,14.69,2024-02-05
34,sz123196,14.98,2024-02-05
35,sz123205,14.99,2024-02-05
36,sz123013,15.12,2024-02-05
37,sz123162,15.12,2024-02-05
38,sz123093,15.33,2024-02-05
39,sh113649,15.42,2024-02-05
40,sz123100,15.47,2024-02-05
41,sz123065,15.56,2024-02-05
42,sz123177,15.68,2024-02-05
43,sz127047,15.86,2024-02-05
44,sz123171,16.07,2024-02-05
45,sz128127,16.18,2024-02-05
46,sz123106,16.21,2024-02-05
47,sh113561,16.26,2024-02-05
48,sh111005,16.31,2024-02-05
49,sz123189,16.32,2024-02-05
50,sz123141,16.35,2024-02-05
1,sh113576,7.54,2024-02-06
2,sh118016,7.64,2024-02-06
3,sz123155,9.64,2024-02-06
4,sz123052,9.8,2024-02-06
5,sz123198,10.69,2024-02-06
6,sz123160,10.95,2024-02-06
7,sz123044,11.11,2024-02-06
8,sz123153,11.5,2024-02-06
9,sz128118,11.57,2024-02-06
10,sh113546,11.7,2024-02-06
11,sz123163,12.03,2024-02-06
12,sz123207,12.05,2024-02-06
13,sz128120,12.17,2024-02-06
14,sz123173,12.7,2024-02-06
15,sz128072,12.82,2024-02-06
16,sz123166,12.83,2024-02-06
17,sz123209,12.85,2024-02-06
18,sh113601,12.92,2024-02-06
19,sz128082,12.93,2024-02-06
20,sz123200,13.04,2024-02-06
21,sh118010,13.12,2024-02-06
22,sz123218,13.14,2024-02-06
23,sz127080,13.16,2024-02-06
24,sh118029,13.25,2024-02-06
25,sh113574,13.63,2024-02-06
26,sz123080,13.63,2024-02-06
27,sz123159,13.9,2024-02-06
28,sh118039,13.91,2024-02-06
29,sz123205,14.14,2024-02-06
30,sz123126,14.25,2024-02-06
31,sz127094,14.27,2024-02-06
32,sz127047,14.28,2024-02-06
33,sz123202,14.35,2024-02-06
34,sz123135,14.37,2024-02-06
35,sz123132,14.4,2024-02-06
36,sz123093,14.52,2024-02-06
37,sz128127,14.58,2024-02-06
38,sz123196,14.59,2024-02-06
39,sz123162,14.79,2024-02-06
40,sz123013,14.9,2024-02-06
41,sz128066,14.96,2024-02-06
42,sh113600,14.97,2024-02-06
43,sh113589,15.15,2024-02-06
44,sh113649,15.27,2024-02-06
45,sz123100,15.34,2024-02-06
46,sz123065,15.35,2024-02-06
47,sz123106,15.47,2024-02-06
48,sz127096,15.51,2024-02-06
49,sh113561,15.59,2024-02-06
50,sz123177,15.77,2024-02-06
1,sh118016,6.79,2024-02-07
2,sh113576,7.16,2024-02-07
3,sz123052,8.94,2024-02-07
4,sz123155,9.02,2024-02-07
5,sz123198,9.69,2024-02-07
6,sz123153,9.83,2024-02-07
7,sz123160,10.12,2024-02-07
8,sz123044,10.31,2024-02-07
9,sz128118,10.42,2024-02-07
10,sz123163,10.47,2024-02-07
11,sh113546,10.53,2024-02-07
12,sz123207,10.75,2024-02-07
13,sz128120,10.95,2024-02-07
14,sz123200,11.54,2024-02-07
15,sz123166,11.56,2024-02-07
16,sz128072,11.63,2024-02-07
17,sh113601,11.64,2024-02-07
18,sz128082,11.64,2024-02-07
19,sz123173,11.76,2024-02-07
20,sz123209,11.81,2024-02-07
21,sz127080,11.84,2024-02-07
