rank,股票名称,总市值,日期
14,sz123107,1194.78,2022-01-25
15,sh113042,1011.51,2022-01-25
16,sh113050,995.71,2022-01-25
17,sh110053,986.61,2022-01-25
18,sh113044,969.32,2022-01-25
19,sz127030,866.91,2022-01-25
20,sh110079,839.13,2022-01-25
21,sz127036,783.97,2022-01-25
22,sh113633,776.92,2022-01-25
23,sz127015,705.07,2022-01-25
24,sz127049,705.07,2022-01-25
25,sh113016,665.96,2022-01-25
26,sz123119,569.89,2022-01-25
27,sz128035,508.99,2022-01-25
28,sh110061,498.78,2022-01-25
29,sz127012,496.11,2022-01-25
30,sh110082,493.4,2022-01-25
31,sh110073,484.47,2022-01-25
32,sh113047,465.0,2022-01-25
33,sh113579,455.16,2022-01-25
34,sz123108,397.01,2022-01-25
35,sz127005,390.97,2022-01-25
36,sz127022,372.13,2022-01-25
37,sz123117,369.32,2022-01-25
38,sh113043,357.47,2022-01-25
39,sz123083,353.8,2022-01-25
40,sh113634,345.6,2022-01-25
41,sz127046,341.27,2022-01-25
42,sh110076,327.89,2022-01-25
43,sh113605,317.17,2022-01-25
44,sh113045,310.53,2022-01-25
45,sz127025,309.15,2022-01-25
46,sh113626,302.09,2022-01-25
47,sh113582,296.24,2022-01-25
48,sh118000,291.66,2022-01-25
49,sh113602,287.1,2022-01-25
50,sz128135,285.39,2022-01-25
1,sh113052,4431.13,2022-01-26
2,sh113049,3939.03,2022-01-26
3,sz128136,3393.53,2022-01-26
4,sz127045,2860.09,2022-01-26
5,sh110059,2515.48,2022-01-26
6,sh113616,2420.33,2022-01-26
7,sz128095,2361.22,2022-01-26
8,sh113021,2290.15,2022-01-26
9,sh113011,1815.47,2022-01-26
10,sh113013,1658.75,2022-01-26
11,sh110081,1479.87,2022-01-26
12,sz127038,1339.9,2022-01-26
13,sz123107,1227.17,2022-01-26
14,sh110075,1216.9,2022-01-26
15,sh113042,1014.35,2022-01-26
16,sh110053,992.52,2022-01-26
17,sh113050,982.7,2022-01-26
18,sh113044,972.3,2022-01-26
19,sz127030,864.01,2022-01-26
20,sh110079,839.13,2022-01-26
21,sh113633,762.94,2022-01-26
22,sz127036,743.39,2022-01-26
23,sz127015,716.78,2022-01-26
24,sz127049,716.78,2022-01-26
25,sh113016,660.66,2022-01-26
26,sz123119,560.28,2022-01-26
27,sz128035,516.68,2022-01-26
28,sz127012,500.44,2022-01-26
29,sh110061,497.01,2022-01-26
30,sh110073,492.82,2022-01-26
31,sh110082,488.64,2022-01-26
32,sh113047,462.04,2022-01-26
33,sh113579,457.27,2022-01-26
34,sz127005,396.5,2022-01-26
35,sz123108,391.6,2022-01-26
36,sz123117,381.24,2022-01-26
37,sz127022,372.13,2022-01-26
38,sz123083,363.84,2022-01-26
39,sh113043,360.7,2022-01-26
40,sh113634,347.69,2022-01-26
41,sz127046,343.9,2022-01-26
42,sh113626,325.94,2022-01-26
43,sh110076,321.92,2022-01-26
44,sz127025,313.67,2022-01-26
45,sh113605,313.06,2022-01-26
46,sh113045,312.08,2022-01-26
47,sh113602,300.13,2022-01-26
48,sh113582,294.86,2022-01-26
49,sh118000,294.75,2022-01-26
50,sz128135,285.39,2022-01-26
1,sh113052,4424.9,2022-01-27
2,sh113049,3735.85,2022-01-27
3,sz128136,3273.32,2022-01-27
4,sz127045,2795.36,2022-01-27
5,sh110059,2480.26,2022-01-27
6,sz128095,2311.33,2022-01-27
7,sh113616,2298.78,2022-01-27
8,sh113021,2295.04,2022-01-27
9,sh113011,1810.07,2022-01-27
10,sh113013,1612.11,2022-01-27
11,sh110081,1372.33,2022-01-27
12,sz127038,1308.95,2022-01-27
13,sh110075,1223.68,2022-01-27
14,sz123107,1218.28,2022-01-27
15,sz127030,1031.12,2022-01-27
16,sh113042,1007.25,2022-01-27
17,sh113050,999.71,2022-01-27
18,sh110053,991.04,2022-01-27
19,sh113044,972.3,2022-01-27
20,sh110079,839.72,2022-01-27
21,sh113633,746.03,2022-01-27
22,sz127015,695.15,2022-01-27
23,sz127049,695.15,2022-01-27
24,sz127036,680.9,2022-01-27
25,sh113016,628.97,2022-01-27
26,sz123119,552.37,2022-01-27
27,sz128035,495.98,2022-01-27
28,sh110061,493.49,2022-01-27
29,sz127012,489.32,2022-01-27
30,sh110073,485.11,2022-01-27
31,sh110082,471.73,2022-01-27
32,sh113579,453.29,2022-01-27
33,sh113047,444.31,2022-01-27
34,sz127005,390.97,2022-01-27
35,sz123117,383.09,2022-01-27
36,sz123108,381.85,2022-01-27
37,sz127022,371.03,2022-01-27
38,sh113043,353.52,2022-01-27
39,sz123083,348.79,2022-01-27
40,sh113634,342.34,2022-01-27
41,sz127046,332.11,2022-01-27
42,sh113626,316.91,2022-01-27
43,sh110076,312.08,2022-01-27
44,sz127025,305.96,2022-01-27
45,sh113045,303.9,2022-01-27
46,sh113605,300.96,2022-01-27
47,sh113582,293.3,2022-01-27
48,sh113602,293.23,2022-01-27
49,sh118000,291.8,2022-01-27
50,sz128135,280.22,2022-01-27
1,sh113052,4337.65,2022-01-28
2,sh113049,3690.59,2022-01-28
3,sz128136,3299.48,2022-01-28
4,sz127045,2872.72,2022-01-28
5,sh110059,2468.52,2022-01-28
6,sh113021,2275.47,2022-01-28
7,sz128095,2267.52,2022-01-28
8,sh113616,2226.09,2022-01-28
9,sh113011,1804.67,2022-01-28
10,sh113013,1570.25,2022-01-28
11,sh110081,1333.44,2022-01-28
12,sz127038,1301.67,2022-01-28
13,sz123107,1279.89,2022-01-28
14,sh110075,1242.32,2022-01-28
15,sh113042,998.73,2022-01-28
16,sz127030,997.23,2022-01-28
17,sh113044,982.7,2022-01-28
18,sh113050,982.7,2022-01-28
19,sh110053,971.84,2022-01-28
20,sh110079,836.17,2022-01-28
21,sh113633,773.54,2022-01-28
22,sz127015,724.89,2022-01-28
23,sz127049,724.89,2022-01-28
24,sz127036,686.29,2022-01-28
25,sh113016,622.99,2022-01-28
26,sz123119,550.18,2022-01-28
27,sz128035,503.02,2022-01-28
28,sz127012,493.02,2022-01-28
29,sh110061,489.08,2022-01-28
30,sh110073,481.9,2022-01-28
31,sh110082,475.75,2022-01-28
32,sh113579,449.93,2022-01-28
33,sh113047,423.63,2022-01-28
34,sz127005,386.54,2022-01-28
35,sz123117,380.19,2022-01-28
36,sz123108,373.91,2022-01-28
37,sz127022,370.29,2022-01-28
38,sh113043,349.93,2022-01-28
39,sz123083,344.71,2022-01-28
40,sh113634,339.81,2022-01-28
41,sz127046,325.95,2022-01-28
42,sh113626,314.71,2022-01-28
43,sh110076,313.12,2022-01-28
44,sz127025,304.63,2022-01-28
45,sh113045,304.12,2022-01-28
46,sh113582,297.57,2022-01-28
47,sh113605,292.65,2022-01-28
48,sh113602,287.95,2022-01-28
49,sh113025,283.95,2022-01-28
50,sh118000,282.53,2022-01-28
1,sh113052,4572.4,2022-02-07
2,sh113049,3795.88,2022-02-07
3,sz128136,3288.17,2022-02-07
4,sz127045,2906.4,2022-02-07
5,sh110059,2500.8,2022-02-07
6,sh113021,2334.19,2022-02-07
7,sz128095,2301.25,2022-02-07
8,sh113616,2140.71,2022-02-07
9,sh113011,1837.09,2022-02-07
10,sh113013,1601.42,2022-02-07
11,sh110081,1373.07,2022-02-07
12,sz123107,1311.65,2022-02-07
13,sz127038,1271.38,2022-02-07
14,sh110075,1247.41,2022-02-07
15,sz127030,1049.56,2022-02-07
16,sh113042,1011.51,2022-02-07
17,sh113044,1005.0,2022-02-07
18,sh110053,1004.33,2022-02-07
19,sh113050,1001.71,2022-02-07
20,sh110079,869.97,2022-02-07
21,sh113633,745.75,2022-02-07
22,sz127015,716.33,2022-02-07
23,sz127049,716.33,2022-02-07
24,sz127036,690.6,2022-02-07
25,sh113016,626.38,2022-02-07
26,sz123119,564.88,2022-02-07
27,sz127012,517.12,2022-02-07
28,sz128035,512.09,2022-02-07
29,sh110061,502.3,2022-02-07
30,sh110082,496.83,2022-02-07
31,sh110073,486.4,2022-02-07
32,sh113047,460.97,2022-02-07
33,sh113579,439.86,2022-02-07
34,sz127005,389.86,2022-02-07
35,sz123108,375.53,2022-02-07
36,sz127022,373.96,2022-02-07
37,sz123117,373.59,2022-02-07
38,sz123083,354.33,2022-02-07
39,sh113043,353.88,2022-02-07
40,sh113634,346.9,2022-02-07
41,sz127046,327.83,2022-02-07
42,sz127025,322.97,2022-02-07
43,sh110076,311.48,2022-02-07
44,sh113045,311.19,2022-02-07
45,sh113605,301.98,2022-02-07
46,sh113626,297.72,2022-02-07
47,sh113582,292.93,2022-02-07
48,sh113602,292.29,2022-02-07
49,sh113025,290.17,2022-02-07
50,sz128134,283.81,2022-02-07
1,sh113052,4649.26,2022-02-08
2,sh113049,3721.99,2022-02-08
3,sz128136,3058.35,2022-02-08
4,sz127045,2931.13,2022-02-08
5,sh110059,2538.96,2022-02-08
6,sh113021,2363.55,2022-02-08
7,sz128095,2149.63,2022-02-08
8,sh113616,2073.72,2022-02-08
9,sh113011,1874.91,2022-02-08
10,sh113013,1639.72,2022-02-08
11,sh110081,1350.39,2022-02-08
12,sz123107,1320.54,2022-02-08
13,sh110075,1271.13,2022-02-08
14,sz127038,1177.63,2022-02-08
15,sz127030,1056.1,2022-02-08
16,sh113044,1054.06,2022-02-08
17,sh113042,1029.98,2022-02-08
18,sh110053,1016.15,2022-02-08
19,sh113050,1012.72,2022-02-08
20,sh110079,869.38,2022-02-08
21,sh113633,719.1,2022-02-08
22,sz127015,718.58,2022-02-08
23,sz127049,718.58,2022-02-08
24,sz127036,698.5,2022-02-08
25,sh113016,612.92,2022-02-08
26,sz123119,572.3,2022-02-08
27,sz127012,532.56,2022-02-08
28,sh110061,518.16,2022-02-08
29,sh110073,499.89,2022-02-08
30,sz128035,498.96,2022-02-08
31,sh113047,478.43,2022-02-08
32,sh110082,469.13,2022-02-08
33,sh113579,443.59,2022-02-08
34,sz127005,396.5,2022-02-08
35,sz123108,379.32,2022-02-08
36,sz127022,375.06,2022-02-08
37,sz123117,374.56,2022-02-08
38,sh113043,358.9,2022-02-08
39,sh113634,344.73,2022-02-08
40,sz123083,342.93,2022-02-08
41,sz127025,328.82,2022-02-08
42,sz127046,327.9,2022-02-08
43,sh113045,314.29,2022-02-08
44,sh110076,312.97,2022-02-08
45,sh113605,304.99,2022-02-08
46,sh113582,289.07,2022-02-08
47,sh113025,288.46,2022-02-08
48,sz128134,288.16,2022-02-08
49,sh113626,282.85,2022-02-08
50,sh113602,281.56,2022-02-08
1,sh113052,4626.41,2022-02-09
2,sh113049,3819.02,2022-02-09
3,sz128136,3099.36,2022-02-09
4,sz127045,3087.95,2022-02-09
5,sh110059,2536.03,2022-02-09
6,sh113021,2358.66,2022-02-09
7,sz128095,2137.31,2022-02-09
8,sh113616,2033.7,2022-02-09
9,sh113011,1869.5,2022-02-09
10,sh113013,1630.81,2022-02-09
11,sz123107,1359.92,2022-02-09
12,sh110081,1351.51,2022-02-09
13,sh110075,1281.3,2022-02-09
14,sz127038,1201.66,2022-02-09
15,sz127030,1082.86,2022-02-09
16,sh113044,1037.71,2022-02-09
17,sh113042,1028.56,2022-02-09
18,sh110053,1005.81,2022-02-09
19,sh113050,992.7,2022-02-09
20,sh110079,859.89,2022-02-09
21,sz127015,769.04,2022-02-09
22,sz127049,769.04,2022-02-09
23,sh113633,735.83,2022-02-09
24,sz127036,694.19,2022-02-09
25,sh113016,619.04,2022-02-09
26,sz123119,578.55,2022-02-09
27,sz127012,554.19,2022-02-09
28,sh110061,532.26,2022-02-09
29,sh110073,501.17,2022-02-09
30,sz128035,497.04,2022-02-09
31,sh113047,476.01,2022-02-09
32,sh110082,458.48,2022-02-09
33,sh113579,450.43,2022-02-09
34,sz127005,398.16,2022-02-09
35,sz123108,384.38,2022-02-09
36,sz123117,381.56,2022-02-09
37,sz127022,376.53,2022-02-09
38,sh113043,359.98,2022-02-09
39,sh113634,344.11,2022-02-09
40,sz123083,338.54,2022-02-09
41,sz127046,337.67,2022-02-09
42,sz127025,328.29,2022-02-09
43,sh110076,323.56,2022-02-09
44,sh113045,317.38,2022-02-09
45,sh113605,299.85,2022-02-09
46,sh113626,296.49,2022-02-09
47,sh113025,291.6,2022-02-09
48,sh113582,289.25,2022-02-09
49,sz128134,288.9,2022-02-09
50,sz128135,288.08,2022-02-09
1,sh113052,4705.35,2022-02-10
2,sh113049,3722.05,2022-02-10
3,sz127045,3242.67,2022-02-10
4,sz128136,3090.88,2022-02-10
5,sh110059,2550.7,2022-02-10
6,sh113021,2368.45,2022-02-10
7,sh113616,2031.42,2022-02-10
8,sz128095,2021.3,2022-02-10
9,sh113011,1880.31,2022-02-10
10,sh113013,1636.16,2022-02-10
11,sz123107,1396.13,2022-02-10
12,sh110081,1375.69,2022-02-10
13,sh110075,1321.98,2022-02-10
14,sz127038,1193.22,2022-02-10
15,sz127030,1081.67,2022-02-10
16,sh113044,1065.96,2022-02-10
17,sh113042,1035.66,2022-02-10
18,sh110053,1020.58,2022-02-10
19,sh113050,1009.72,2022-02-10
20,sh110079,883.01,2022-02-10
21,sz127015,807.78,2022-02-10
22,sz127049,807.78,2022-02-10
23,sh113633,715.22,2022-02-10
24,sz127036,689.16,2022-02-10
25,sh113016,598.23,2022-02-10
26,sz123119,572.09,2022-02-10
27,sz127012,549.86,2022-02-10
28,sh110061,537.11,2022-02-10
29,sh110073,505.67,2022-02-10
30,sh113047,485.41,2022-02-10
31,sz128035,480.18,2022-02-10
32,sh110082,438.07,2022-02-10
33,sh113579,432.4,2022-02-10
34,sz127005,398.16,2022-02-10
35,sz123108,387.81,2022-02-10
36,sz127022,382.03,2022-02-10
37,sz123117,379.95,2022-02-10
38,sh113043,359.26,2022-02-10
39,sz127046,339.39,2022-02-10
40,sh113634,338.14,2022-02-10
41,sz127025,336.53,2022-02-10
42,sz123083,334.15,2022-02-10
43,sh110076,320.43,2022-02-10
44,sh113045,318.93,2022-02-10
45,sh113605,303.96,2022-02-10
46,sh113626,301.64,2022-02-10
47,sh113582,295.92,2022-02-10
48,sz128135,293.1,2022-02-10
49,sh113025,292.69,2022-02-10
50,sh113602,291.19,2022-02-10
1,sh113052,4775.99,2022-02-11
2,sh113049,3575.2,2022-02-11
3,sz127045,3194.25,2022-02-11
4,sz128136,2902.78,2022-02-11
5,sh110059,2565.38,2022-02-11
6,sh113021,2378.23,2022-02-11
7,sz128095,2007.74,2022-02-11
8,sh113616,1992.71,2022-02-11
9,sh113011,1880.31,2022-02-11
10,sh113013,1634.37,2022-02-11
11,sz123107,1371.99,2022-02-11
12,sh110081,1349.52,2022-02-11
13,sh110075,1291.47,2022-02-11
14,sz127038,1187.46,2022-02-11
15,sh113044,1061.5,2022-02-11
16,sz127030,1057.29,2022-02-11
17,sh110053,1041.26,2022-02-11
18,sh113042,1038.51,2022-02-11
19,sh113050,1034.73,2022-02-11
20,sh110079,894.88,2022-02-11
21,sz127015,792.92,2022-02-11
22,sz127049,792.92,2022-02-11
23,sh113633,741.79,2022-02-11
24,sz127036,676.23,2022-02-11
25,sh113016,573.21,2022-02-11
26,sz127012,547.39,2022-02-11
27,sz123119,540.97,2022-02-11
28,sh110061,534.47,2022-02-11
29,sh110073,501.82,2022-02-11
30,sh113047,488.37,2022-02-11
31,sz128035,476.77,2022-02-11
32,sh110082,431.96,2022-02-11
33,sh113579,425.93,2022-02-11
34,sz127005,397.6,2022-02-11
35,sz127022,379.83,2022-02-11
36,sz123108,376.26,2022-02-11
37,sz123117,374.15,2022-02-11
38,sh113043,357.11,2022-02-11
39,sh113634,338.46,2022-02-11
40,sz127025,333.87,2022-02-11
41,sz127046,328.2,2022-02-11
42,sz123083,322.75,2022-02-11
43,sh113045,317.38,2022-02-11
44,sh113025,312.01,2022-02-11
45,sz128135,294.21,2022-02-11
46,sh110076,288.36,2022-02-11
47,sh113605,288.22,2022-02-11
48,sh113582,286.08,2022-02-11
49,sz128134,281.42,2022-02-11
50,sh113626,276.6,2022-02-11
1,sh113052,4622.26,2022-02-14
2,sh113049,3518.86,2022-02-14
3,sz127045,3114.26,2022-02-14
4,sz128136,2962.88,2022-02-14
5,sh110059,2524.29,2022-02-14
6,sh113021,2343.98,2022-02-14
7,sz128095,2028.98,2022-02-14
8,sh113616,2005.41,2022-02-14
9,sh113011,1858.7,2022-02-14
10,sh113013,1572.92,2022-02-14
11,sz123107,1346.58,2022-02-14
12,sh110081,1326.84,2022-02-14
13,sh110075,1255.88,2022-02-14
14,sz127038,1145.77,2022-02-14
15,sh113044,1048.12,2022-02-14
16,sz127030,1028.74,2022-02-14
17,sh113042,1024.3,2022-02-14
18,sh113050,1012.72,2022-02-14
19,sh110053,1001.38,2022-02-14
20,sh110079,868.78,2022-02-14
21,sz127015,746.06,2022-02-14
22,sz127049,746.06,2022-02-14
23,sh113633,714.53,2022-02-14
24,sz127036,680.18,2022-02-14
25,sh113016,559.61,2022-02-14
26,sz123119,537.26,2022-02-14
27,sh110061,527.42,2022-02-14
28,sz127012,526.39,2022-02-14
29,sh110073,492.82,2022-02-14
30,sz128035,470.58,2022-02-14
31,sh113047,441.09,2022-02-14
32,sh110082,440.01,2022-02-14
33,sh113579,422.2,2022-02-14
34,sz127005,391.52,2022-02-14
35,sz123117,383.01,2022-02-14
36,sz123108,378.96,2022-02-14
37,sz127022,376.89,2022-02-14
38,sh113043,351.36,2022-02-14
39,sh113634,345.15,2022-02-14
40,sz127025,330.95,2022-02-14
41,sz127046,324.82,2022-02-14
42,sz123083,319.93,2022-02-14
43,sh113045,312.3,2022-02-14
44,sh113025,307.44,2022-02-14
45,sh110076,296.26,2022-02-14
46,sh113626,289.91,2022-02-14
47,sh113605,287.67,2022-02-14
48,sz128135,286.91,2022-02-14
49,sh113582,277.89,2022-02-14
50,sh113602,273.47,2022-02-14
1,sh113052,4539.16,2022-02-15
2,sh113049,3569.66,2022-02-15
3,sz128136,3208.26,2022-02-15
4,sz127045,3114.26,2022-02-15
5,sh110059,2509.61,2022-02-15
6,sh113021,2324.41,2022-02-15
7,sz128095,2159.62,2022-02-15
8,sh113616,2113.82,2022-02-15
9,sh113011,1847.89,2022-02-15
10,sh113013,1572.03,2022-02-15
11,sh110081,1404.85,2022-02-15
12,sz123107,1342.77,2022-02-15
13,sh110075,1244.02,2022-02-15
14,sz127038,1194.86,2022-02-15
15,sz127030,1047.18,2022-02-15
16,sh113044,1043.66,2022-02-15
17,sh113042,1018.62,2022-02-15
18,sh113050,993.7,2022-02-15
19,sh110053,986.61,2022-02-15
20,sh110079,856.33,2022-02-15
21,sh113633,762.17,2022-02-15
22,sz127015,730.75,2022-02-15
23,sz127049,730.75,2022-02-15
24,sz127036,676.59,2022-02-15
25,sh113016,588.85,2022-02-15
26,sz123119,554.09,2022-02-15
27,sz127012,533.8,2022-02-15
28,sh110061,530.06,2022-02-15
29,sz128035,494.16,2022-02-15
30,sh110073,492.82,2022-02-15
31,sh110082,469.87,2022-02-15
32,sh113047,446.73,2022-02-15
33,sh113579,446.2,2022-02-15
34,sz127005,391.52,2022-02-15
35,sz123117,390.91,2022-02-15
36,sz123108,383.66,2022-02-15
37,sz127022,374.33,2022-02-15
38,sh113634,353.72,2022-02-15
39,sh113043,352.8,2022-02-15
40,sz127046,343.3,2022-02-15
41,sz123083,342.3,2022-02-15
42,sz127025,329.35,2022-02-15
43,sh113045,319.59,2022-02-15
44,sh113626,307.8,2022-02-15
45,sh113025,306.75,2022-02-15
46,sh113605,298.35,2022-02-15
47,sh110076,297.75,2022-02-15
48,sh113582,287.87,2022-02-15
49,sz128135,284.53,2022-02-15
50,sh113602,274.75,2022-02-15
1,sh113052,4607.72,2022-02-16
2,sh113049,3625.99,2022-02-16
3,sz128136,3115.62,2022-02-16
4,sz127045,3065.32,2022-02-16
5,sh110059,2521.35,2022-02-16
6,sh113021,2324.41,2022-02-16
7,sz128095,2181.04,2022-02-16
8,sh113616,2101.74,2022-02-16
9,sh113011,1858.7,2022-02-16
10,sh113013,1570.25,2022-02-16
11,sh110081,1415.69,2022-02-16
12,sz123107,1282.43,2022-02-16
13,sh110075,1249.1,2022-02-16
14,sz127038,1177.87,2022-02-16
15,sz127030,1063.83,2022-02-16
16,sh113044,1040.68,2022-02-16
17,sh113042,1020.04,2022-02-16
18,sh113050,1000.71,2022-02-16
19,sh110053,996.95,2022-02-16
20,sh110079,874.12,2022-02-16
21,sh113633,748.97,2022-02-16
22,sz127015,719.03,2022-02-16
23,sz127049,719.03,2022-02-16
24,sz127036,678.03,2022-02-16
25,sh113016,601.5,2022-02-16
26,sz123119,558.76,2022-02-16
27,sz127012,541.83,2022-02-16
28,sh110061,533.14,2022-02-16
29,sz128035,498.11,2022-02-16
30,sh110073,494.75,2022-02-16
31,sh110082,472.18,2022-02-16
32,sh113047,454.52,2022-02-16
33,sh113579,449.93,2022-02-16
34,sz127005,392.63,2022-02-16
35,sz123117,385.19,2022-02-16
36,sz123108,382.21,2022-02-16
37,sz127022,375.06,2022-02-16
38,sh113634,370.56,2022-02-16
39,sh113043,354.24,2022-02-16
40,sz127046,352.09,2022-02-16
41,sz123083,339.69,2022-02-16
42,sz127025,332.01,2022-02-16
43,sh113045,321.14,2022-02-16
44,sh113626,314.3,2022-02-16
45,sh113025,311.33,2022-02-16
46,sh113605,300.96,2022-02-16
47,sh110076,298.65,2022-02-16
48,sh113582,287.37,2022-02-16
49,sz128135,284.17,2022-02-16
50,sz128134,278.13,2022-02-16
1,sh113052,4632.64,2022-02-17
2,sh113053,3762.0,2022-02-17
3,sh113049,3590.9,2022-02-17
4,sz127045,3136.37,2022-02-17
5,sz128136,3131.89,2022-02-17
6,sh110059,2512.55,2022-02-17
7,sh113021,2319.51,2022-02-17
8,sz128095,2221.02,2022-02-17
9,sh113616,2127.13,2022-02-17
10,sh113011,1858.7,2022-02-17
11,sh113013,1550.65,2022-02-17
12,sh110081,1416.07,2022-02-17
13,sz123107,1295.77,2022-02-17
14,sh110075,1221.98,2022-02-17
15,sz127038,1189.7,2022-02-17
16,sz127030,1094.75,2022-02-17
17,sh113044,1027.3,2022-02-17
18,sh113042,1017.2,2022-02-17
19,sh113050,1016.72,2022-02-17
20,sh110053,998.43,2022-02-17
21,sh110079,874.12,2022-02-17
22,sh113633,760.62,2022-02-17
23,sz127015,737.95,2022-02-17
24,sz127049,737.95,2022-02-17
25,sz127036,688.8,2022-02-17
26,sh113016,604.76,2022-02-17
27,sz123119,554.5,2022-02-17
28,sh110061,531.82,2022-02-17
29,sz127012,526.39,2022-02-17
30,sz128035,502.8,2022-02-17
31,sh110073,490.89,2022-02-17
32,sh110082,473.97,2022-02-17
33,sh113579,440.98,2022-02-17
34,sh113047,440.55,2022-02-17
35,sz127005,389.86,2022-02-17
36,sz123108,381.31,2022-02-17
37,sz123117,377.78,2022-02-17
38,sh113634,375.69,2022-02-17
39,sz127022,372.49,2022-02-17
40,sh113043,352.08,2022-02-17
41,sz127046,347.36,2022-02-17
42,sz123083,343.04,2022-02-17
43,sh113626,330.76,2022-02-17
44,sz127025,330.15,2022-02-17
45,sh113045,317.6,2022-02-17
46,sh113025,304.84,2022-02-17
47,sh113605,294.39,2022-02-17
48,sh110076,293.13,2022-02-17
49,sh113582,290.49,2022-02-17
50,sz128135,284.43,2022-02-17
1,sh113052,4755.21,2022-02-18
2,sh113053,3710.58,2022-02-18
3,sh113049,3532.71,2022-02-18
4,sz127045,3156.89,2022-02-18
5,sz128136,3079.56,2022-02-18
6,sh110059,2544.83,2022-02-18
7,sh113021,2343.98,2022-02-18
8,sz128095,2232.71,2022-02-18
9,sh113616,2096.48,2022-02-18
10,sh113011,1858.7,2022-02-18
11,sh113013,1566.68,2022-02-18
12,sh110081,1392.64,2022-02-18
13,sz123107,1338.96,2022-02-18
14,sh110075,1245.71,2022-02-18
15,sz127038,1189.46,2022-02-18
16,sz127030,1081.67,2022-02-18
17,sh113044,1048.12,2022-02-18
18,sh113050,1030.73,2022-02-18
19,sh113042,1022.88,2022-02-18
20,sh110053,1022.06,2022-02-18
21,sh110079,899.62,2022-02-18
22,sh113633,752.64,2022-02-18
23,sz127015,737.95,2022-02-18
24,sz127049,737.95,2022-02-18
25,sz127036,690.6,2022-02-18
26,sh113016,624.21,2022-02-18
27,sz123119,557.05,2022-02-18
28,sz127012,533.8,2022-02-18
29,sh110061,532.26,2022-02-18
30,sz128035,500.03,2022-02-18
31,sh110073,494.11,2022-02-18
32,sh110082,473.67,2022-02-18
33,sh113047,460.97,2022-02-18
34,sh113579,438.62,2022-02-18
35,sz127005,391.52,2022-02-18
36,sz123108,383.84,2022-02-18
37,sh113634,379.31,2022-02-18
38,sz127022,378.73,2022-02-18
39,sz123117,377.62,2022-02-18
40,sh113043,353.88,2022-02-18
41,sz123083,350.04,2022-02-18
42,sz127046,343.38,2022-02-18
43,sz127025,336.0,2022-02-18
44,sh110076,322.52,2022-02-18
45,sh113045,320.48,2022-02-18
46,sh113626,318.59,2022-02-18
47,sh113025,305.11,2022-02-18
48,sh113605,292.33,2022-02-18
49,sz128111,287.13,2022-02-18
50,sh113582,280.7,2022-02-18
1,sh113052,4728.21,2022-02-21
2,sh113053,3697.05,2022-02-21
3,sh113049,3520.71,2022-02-21
4,sz127045,3132.68,2022-02-21
5,sz128136,3034.3,2022-02-21
6,sh110059,2524.29,2022-02-21
7,sh113021,2339.09,2022-02-21
8,sz128095,2195.68,2022-02-21
9,sh113616,2075.03,2022-02-21
10,sh113011,1858.7,2022-02-21
11,sh113013,1566.68,2022-02-21
12,sh110081,1363.6,2022-02-21
13,sz123107,1312.92,2022-02-21
14,sh110075,1242.32,2022-02-21
15,sz127038,1211.13,2022-02-21
16,sz127030,1106.05,2022-02-21
17,sh113044,1034.74,2022-02-21
18,sh113050,1028.73,2022-02-21
19,sh113042,1020.04,2022-02-21
20,sh110053,1017.63,2022-02-21
21,sh110079,921.56,2022-02-21
22,sh113633,790.92,2022-02-21
23,sz127015,755.52,2022-02-21
24,sz127049,755.52,2022-02-21
25,sz127036,706.4,2022-02-21
26,sh113016,618.63,2022-02-21
27,sz123119,565.57,2022-02-21
28,sz127012,530.71,2022-02-21
29,sh110061,529.18,2022-02-21
30,sh110073,496.03,2022-02-21
31,sz128035,494.48,2022-02-21
32,sh110082,459.74,2022-02-21
33,sh113047,449.15,2022-02-21
34,sh113579,429.04,2022-02-21
35,sz127005,393.73,2022-02-21
36,sz123108,390.33,2022-02-21
37,sz127022,378.36,2022-02-21
38,sz123117,377.62,2022-02-21
39,sh113634,373.62,2022-02-21
40,sh113043,356.75,2022-02-21
41,sz123083,355.37,2022-02-21
42,sz127046,345.93,2022-02-21
43,sz127025,336.53,2022-02-21
44,sh110076,329.98,2022-02-21
45,sh113045,318.26,2022-02-21
46,sz128111,311.36,2022-02-21
47,sh113626,306.33,2022-02-21
48,sh113025,305.11,2022-02-21
