买单执行, sh113595, 113.20, 100, 2023-02-15 00:00:00
买单执行, sz128118, 113.00, 100, 2023-02-15 00:00:00
买单执行, sh113578, 100.10, 100, 2023-02-15 00:00:00
买单执行, sh113574, 117.00, 100, 2023-02-15 00:00:00
买单执行, sz128120, 127.30, 100, 2023-02-15 00:00:00
买单执行, sh118016, 121.44, 100, 2023-02-15 00:00:00
买单执行, sz123153, 120.80, 100, 2023-02-15 00:00:00
买单执行, sh113601, 110.51, 100, 2023-02-15 00:00:00
买单执行, sz123160, 120.50, 100, 2023-02-15 00:00:00
买单执行, sh113524, 120.44, 100, 2023-02-15 00:00:00
买单执行, sh111005, 132.04, 100, 2023-02-15 00:00:00
买单执行, sz123106, 115.00, 100, 2023-02-15 00:00:00
买单执行, sz123127, 125.88, 100, 2023-02-15 00:00:00
买单执行, sh113566, 125.70, 100, 2023-02-15 00:00:00
买单执行, sz123136, 119.26, 100, 2023-02-15 00:00:00
买单执行, sz128127, 109.14, 100, 2023-02-15 00:00:00
买单执行, sh113576, 108.28, 100, 2023-02-15 00:00:00
买单执行, sh118017, 129.60, 100, 2023-02-15 00:00:00
买单执行, sz123163, 129.50, 100, 2023-02-15 00:00:00
买单执行, sz128143, 128.30, 100, 2023-02-15 00:00:00
买单执行, sh113561, 127.88, 100, 2023-02-15 00:00:00
买单执行, sz123138, 127.80, 100, 2023-02-15 00:00:00
买单执行, sh113546, 126.98, 100, 2023-02-15 00:00:00
买单执行, sz123014, 139.12, 100, 2023-02-15 00:00:00
买单执行, sz123052, 138.39, 100, 2023-02-15 00:00:00
买单执行, sz123140, 137.41, 100, 2023-02-15 00:00:00
买单执行, sz128062, 108.36, 100, 2023-02-15 00:00:00
买单执行, sz123065, 119.84, 100, 2023-02-15 00:00:00
买单执行, sh118029, 131.30, 100, 2023-02-15 00:00:00
买单执行, sz127078, 122.41, 100, 2023-02-15 00:00:00
买单执行, sz127054, 118.41, 100, 2023-02-15 00:00:00
买单执行, sz128072, 118.10, 100, 2023-02-15 00:00:00
买单执行, sh111012, 137.52, 100, 2023-02-15 00:00:00
买单执行, sh118021, 134.60, 100, 2023-02-15 00:00:00
买单执行, sh113573, 120.14, 100, 2023-02-15 00:00:00
卖单执行, sh113573, 120.07, -100, 2023-02-16 00:00:00, 资金费用: 0.00
卖单执行, sh118021, 135.90, -100, 2023-02-16 00:00:00, 资金费用: 0.00
卖单执行, sh113527, 122.60, -2400, 2023-02-20 00:00:00, 资金费用: 0.00
